name,platform,file,sequence,vol_min,vol_max,dist_min,dist_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,dist_reverb_max,reverb_min_falloff_curve,reverb_falloff_curve,pitch_min,pitch_max,randomize_type,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,startdelay,speakermap,lfe percentage,center percentage,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold,doppler,isbig
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr_mg42_jimmy_plr,,SFX\Weapon\MG\MG42_bpod\foley\gr_mg42_jimmy.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 see3 ber1 ber2 ber3 hol1 hol2 hol3 audio_test_tuey firing_range ber3b pby_fly all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mg42_mag_out_plr,,SFX\Weapon\MG\MG42_bpod\foley\gr_mg42_mag_out.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 see3 ber1 ber2 ber3 hol1 hol2 hol3 audio_test_tuey firing_range ber3b pby_fly all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mg42_futz_plr,,SFX/Weapon/Pistols/Colt1911/Foley/1911_futz.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 see3 ber1 ber2 ber3 hol1 hol2 hol3 audio_test_tuey firing_range ber3b pby_fly all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mg42_mag_in_plr,,SFX\Weapon\MG\MG42_bpod\foley\gr_mg42_mag_in.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 see3 ber1 ber2 ber3 hol1 hol2 hol3 audio_test_tuey firing_range ber3b pby_fly all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mg42_pull_plr,,SFX\Weapon\MG\MG42_bpod\foley\gr_mg42_pull.wav,,0.75,0.8,,,,,,,reload,,,,,,,0.95,1.05,,2d,,,,,see1 see2 see3 ber1 ber2 ber3 hol1 hol2 hol3 audio_test_tuey firing_range ber3b pby_fly all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_mg42_charge_plr,,SFX\Weapon\MG\MG42_bpod\foley\gr_mg42_charge.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,see1 see2 see3 ber1 ber2 ber3 hol1 hol2 hol3 audio_test_tuey firing_range ber3b pby_fly all_mp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Type92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_type92_fire_plr,,SFX/Weapon/mg/type92/Fire/wpn_type92_st_f.wav,,0.78,0.84,,,2,oldest,2,,hvy_wpn,,curve3,,,,,0.9,1.1,pitch,2d,,,,0.75,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak audio_test_tuey firing_range all_mp,,,weap_type92_fire_plr_act,,,wpn_all,0.5,0.5,,,,,,,,,,90,90,0.25,1,,yes
weap_type92_fire_plr_act,,SFX/Weapon/mg/type92/Fire/wpn_type92_st_act.wav,,0.78,0.84,,,3,oldest,3,,hvy_wpn,,curve3,,,,,0.9,1.1,pitch,2d,,,,0.75,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak audio_test_tuey firing_range all_mp,,,weap_type92_move_plr_l,,,wpn_fnt,,0.5,,,,,,,,,,90,90,0.25,1,,yes
weap_type92_fire,,SFX/Weapon/mg/type92/Fire/wpn_type92_mn.wav,,0.9,1,250,2500,,,2,oldest,hvy_wpn,,curve3,,2000,,,0.9,1.1,pitch,3d,,,,0.7,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak audio_test_tuey firing_range all_mp,,,weap_type92_act,,,,0.25,,,,,0.8,,,,,,50,90,0.35,1,,yes
weap_type92_act,,SFX/Weapon/mg/type92/Fire/wpn_type92_act.wav,,1,1,100,1000,,,3,oldest,hvy_wpn,,curve2,,1000,,,0.9,1.1,pitch,3d,,,,0.7,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak audio_test_tuey firing_range all_mp,,,weap_type92_fire_dist,,,,0.5,,,,,0.8,,,,,,50,90,0.35,1,,yes
weap_type92_fire_dist,,SFX/Weapon/dist/jap/dist_jap_mg.wav,,0.9,1,700,6500,10,priority,2,oldest,dist_hmg,rcurve3,curve2,0.8,12000,,rcurve3,0.9,1.1,variant pitch,3d,,,,0.7,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak audio_test_tuey firing_range all_mp,,,shell_eject_rifle,,,,,,,,,,,,no,,,70,20,0.35,1,,yes
#weap_type92_reload_plr,,SFX/Weapon/mg/type92/Foley/GR_type92.wav,,0.71,0.77,35,500,,,,,smg_1st,,curve3,,,,,0.9,1.1,,2d,,,,0.7,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak audio_test_tuey firing_range all_mp,,,,,,,,,,,,,,,,,,20,90,0.35,1,,
#weap_type92_reload,,SFX/Weapon/mg/type92/Foley/GR_type92.wav,,0.71,0.77,35,500,,,,,smg_3rd,,curve3,,,,,0.9,1.1,,3d,,,,0.7,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak audio_test_tuey firing_range all_mp,,,,,,,,,,,,,,,,,,20,90,0.35,1,,
weap_type92_move_plr_l,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wav,,0.657,0.7,200,6000,3,oldest,2,oldest,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_type99_move_plr_r,,75,,,,,,,,,,,left_shot,6,90,90,0.25,1,,yes
weap_type92_move_plr_r,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wav,,0.657,0.7,200,6000,3,oldest,2,oldest,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,shell_eject_rifle,,100,,,,,,,,,,,right_shot,6,90,90,0.25,1,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Type99 - ,,,,,,,,,,,,,,,,,,,,,,,,,,,PBY_FLY for Type99 is in the LEVEL FILE FOR MIX REASONS,,,,,,,,,,,,,,,,,,,,,,,
weap_type99_fire_plr,,SFX/Weapon/mg/type99/Fire/wpn_type99_st_f.wav,,0.87,0.94,,,1,oldest,,,smg_1st,,curve3,,,,,0.96,1.04,,2d,,,,0.75,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak firing_range pby_fly all_sp,,,weap_type99_fire_plr_act,,,wpn_all,0.2,0.5,,,,,,,,,,90,90,0.25,1,,yes
weap_type99_fire_plr_act,,SFX/Weapon/mg/type99/Fire/wpn_type99_st_act.wav,,0.87,0.94,,,2,oldest,,,smg_1st,,curve3,,,,,1,1,,2d,,,,0.75,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak firing_range pby_fly all_sp,,,weap_type99_move_plr_l,,,wpn_all,0.2,0.5,,,,,,,,,,90,90,0.25,1,,yes
weap_type99_fire,,SFX/Weapon/mg/type99/Fire/wpn_type99_mn.wav,,0.9,1,250,1700,,,2,oldest,smg_3rd,,curve2,,2000,,,0.85,1,,3d,,,,0.7,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak firing_range all_sp,,,weap_type99_fire_act,,,,,,,,,,,,,,,50,90,0.35,1,,yes
weap_type99_fire_act,,SFX/Weapon/MG/type99/Fire/wpn_type99_mn_act.wav,,0.65,0.75,100,600,,,2,oldest,smg_3rd,,curve3,,1000,,,0.8,1,,3d,,,,0.7,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak firing_range all_sp,,,weap_type99_fire_dist,,,,,,,,,,,,,,,70,20,0.35,1,,yes
weap_type99_fire_dist,,SFX/Weapon/dist/jap/dist_jap_t99.wav,,0.7,0.8,700,6000,10,priority,2,oldest,dist_hmg,rcurve3,curve2,0.8,12000,,rcurve3,0.85,1.05,variant pitch,3d,,,,0.7,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak firing_range all_sp,,,shell_eject_rifle,,,,,,,,,,,,no,,,70,20,0.35,1,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr_type99lmg_click_plr,,SFX\Weapon\shotgun\db_foley\gr_dbshot_click.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak firing_range pby_fly all_sp,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_type99lmg_mag_out_plr,,SFX\Weapon\MG\type99\Foley\gr_type99lmg_mag_out.wav,,0.75,0.8,50,300,,,,,reload,,curve3,,500,,curve4,0.95,1.05,,2d,,,,,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak firing_range pby_fly all_sp,,,,,,,,,,,,,,,,,,40,60,0.55,1,,
gr_type99lmg_futz_plr,,SFX/Weapon/Pistols/Colt1911/Foley/1911_futz.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak firing_range pby_fly all_sp,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_type99lmg_mag_in_plr,,SFX\Weapon\MG\type99\Foley\gr_type99lmg_mag_in.wav,,0.75,0.8,50,300,,,,,reload,,curve3,,500,,curve4,0.95,1.05,,2d,,,,,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak firing_range pby_fly all_sp,,,,,,,,,,,,,,,,,,40,60,0.55,1,,
gr_type99lmg_charge_plr,,SFX\Weapon\MG\type99\Foley\gr_type99lmg_charge.wav,,0.75,0.8,,,,,,,reload,,,,,,,0.95,1.05,,2d,,,,,pel1 pel1a pel1b pel2 oki1 oki2 oki3 mak firing_range pby_fly all_sp,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_type99_move_plr_l,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wav,,0.657,0.7,200,6000,3,oldest,2,oldest,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_sp,,,weap_type99_move_plr_r,,75,,,,,,,,,,,left_shot,6,90,90,0.25,1,,yes
weap_type99_move_plr_r,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wav,,0.657,0.7,200,6000,3,oldest,2,oldest,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_sp,,,shell_eject_rifle,,100,,,,,,,,,,,right_shot,6,90,90,0.25,1,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DP28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_dp28_fire_plr,,SFX/Weapon/MG/dp28/fire/wpn_dp28_st_f.wav,,0.65,0.65,,,1,oldest,,,smg_1st,,,,,,,0.98,1.02,,2d,,,,0.75,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_dp28_fire_plr_r,,,wpn_all,0.1,,,,,,,,,,,90,90,0.25,1,,yes
weap_dp28_fire_plr_r,,SFX/Weapon/MG/dp28/fire/wpn_dp28_st_r.wav,,0.65,0.65,,,1,oldest,,,smg_1st,,,,,,,0.9,1.1,,2d,,,,0.75,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_dp28_fire_plr_act,,,wpn_fnt,,,,,,,,,,,,90,90,0.25,1,,yes
weap_dp28_fire_plr_act,,SFX/Weapon/MG/dp28/fire/wpn_dp28_st_act.wav,,0.65,0.65,,,2,oldest,,,smg_1st,,,,,,,0.98,1.02,,2d,,,,0.75,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_dp28_move_l,,,wpn_fnt,,,,,,,,,,,,90,90,0.25,1,,yes
weap_dp28_fire,,SFX/Weapon/MG/dp28/wpn_dp28_mn.wav,,0.8,0.9,250,1700,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.95,1.05,,3d,,,,0.7,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_dp28_fire_act,,,,,,,,,,,,,,,50,90,0.35,1,,yes
weap_dp28_fire_act,,SFX/Weapon/MG/dp28/wpn_dp28_mn_act.wav,,0.8,0.9,100,600,10,priority,2,oldest,smg_3rd,,,,1000,,,0.95,1.05,,3d,,,,0.7,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_dp28_fire_dist,,,,,,,,,,,,,,,10,40,0.65,1,,yes
weap_dp28_fire_dist,,SFX/Weapon/dist/rus/dist_rus_mg.wav,,0.7,0.8,700,6000,10,priority,2,oldest,dist_hmg,rcurve3,curve2,0.8,12000,,rcurve3,0.85,1.05,variant pitch,3d,,,,0.7,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,shell_eject_rifle,,,,,,,,,,,,no,,,70,20,0.35,1,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_dp28_move_l,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wav,,0.85,0.9,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,weap_dp28_move_r,,75,,,,,,,,,,,left_shot,1,90,90,0.25,1,,yes
weap_dp28_move_r,,SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wav,,0.85,0.9,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,shell_eject_rifle,,100,,,,,,,,,,,right_shot,1,90,90,0.25,1,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr_dp28_mag_in_plr,,SFX\Weapon\MG\dp28\foley\gr_dp28_mag_in.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_dp28_mag_out_plr,,SFX\Weapon\MG\dp28\foley\gr_dp28_mag_out.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_dp28_mag_land_plr,,SFX\Weapon\MG\dp28\foley\gr_dp28_mag_land.wav,,0.4,0.5,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_dp28_tap_plr,,SFX\Weapon\MG\dp28\foley\gr_dp28_tap.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_dp28_charge_plr,,SFX/Weapon/mg/30cal/foley/gr_30cal_charge.wav,,0.75,0.8,,,,,,,reload,,,,,,curve4,0.95,1.05,,2d,,,,,ber1 ber3 firing_range ber3b living_battlefield all_sp sniper,,,,,,,,0.5,,,,,,,,,,80,95,0.55,1,,
#MG Ringoffs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#weap_mg_ringoff_outdoor_st,,SFX/Weapon/SMG/SMG_Ringoff/wpn_smg_ringoff_st.wav,,0.87,0.94,,,,,,,decay,,curve3,,,,,0.9,1.1,,2d,,,,0.75,,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
#weap_mg_ringoff_outdoor_mn,,SFX/Weapon/SMG/SMG_Ringoff/wpn_smg_ringoff_mn.wav,,0.87,0.94,35,6000,,,,,decay,,curve3,,,,,0.9,1.1,,3d,,,,0.75,,,,,,,,,,,,,,,,,,,20,50,0.35,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#HMG Overheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hmg_overheat_plr,,SFX\Weapon\MG\hmg_overheat.wav,,1,1,200,600,,,,,full_vol,,curve4,,1200,,curve4,0.98,1.02,,2d,streamed,,,,all_sp all_mp,,,,,,wpn_fnt,,0.3,,,,,,,,,,90,90,0.25,1,,
hmg_overheat,,SFX\Weapon\MG\hmg_overheat.wav,,1,1,200,600,,,,,full_vol,,curve4,,1200,,curve4,0.98,1.02,,3d,streamed,,,,all_sp all_mp,,,,,,,,0.3,,,,,,,,,,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Vickers - NOT IN USE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#weap_vickers_loop,,SFX/Weapon/mg/vickers/Fire/wpn_vickers_mn_loop.wav,,0.9,0.9,35,8400,,,,,weapon_3p,,curve3,,,,,1,1,,3d,,,looping,0.7,,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
#weap_vickers_cooldown,,SFX/Weapon/mg/vickers/Fire/wpn_vickers_mn_lastshot.wav,,0.9,0.9,35,8400,,,,,weapon_3p,,curve3,,,,,1,1,,3d,,,,0.7,,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
#weap_vickers_loop_plr,,SFX/Weapon/mg/vickers/Fire/wpn_vickers_st_loop.wav,,0.9,0.9,35,8400,,,,,weapon_f,,curve3,,,,,1,1,,2d,,,looping,0.7,,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
#weap_vickers_cooldown_plr,,SFX/Weapon/mg/vickers/Fire/wpn_vickers_st_lastshot.wav,,0.9,0.9,35,8400,,,,,weapon_r,,curve3,,,,,1,1,,2d,,,,0.7,,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Panzershreck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_pnzr_fire_plr_f,,SFX/Weapon/rpg/panzershreck/front_##,,0.7,0.8,,,,,,,full_vol,,curve3,,,,,1,1,,2d,,,,0.75,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,weap_pnzr_fire_plr_r,,,wpn_fnt,,,,,,,,,,,,90,90,0.25,1,,yes
weap_pnzr_fire_plr_r,,SFX/Weapon/rpg/panzershreck/wpn_pnzr_st_r_00.wav,,0.65,0.75,,,,,,,full_vol,,curve3,,,,,1,1,,2d,,,,0.75,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,weap_pnzr_fire_plr_sur,,,wpn_all,0.5,,,,,,,,,,,90,90,0.25,1,,yes
weap_pnzr_fire_plr_sur,,SFX/Weapon/rpg/panzershreck/wpn_pnzr_sur_00.wav,,0.8,0.9,,,,,,,full_vol,,curve3,,,,,1,1,,2d,,,,0.75,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,weap_pnzr_fire_action_plr,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,yes
weap_pnzr_fire_action_plr,,SFX/Weapon/rpg/panzershreck/wpn_pnzr_st_act_00.wav,,0.6,0.7,,,,,,,full_vol,,curve3,,,,,1,1,,2d,,,,0.75,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,sub_thump_rpg,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,yes
weap_pnzr_fire,,SFX/Weapon/rpg/panzershreck/wpn_pnzr_mn_00.wav,,1,1,1000,10000,,,,,full_vol,,curve4,,15000,,curve2,0.98,1.04,,3d,,,,0.7,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,yes
weap_pnzr_fire_rocket,,SFX/Weapon/rpg/rocket_##,,1,1,300,8000,,,1,reject,full_vol,,curve3,,8500,,curve3,1.5,1.95,,3d,,,looping,0.7,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,100,,,,,,,,,,,,,90,90,0.25,1,yes,yes
rpg_impact_sur,,SFX/projectile/rpg/boom_sur_00.wav,,0.5,0.7,50,5000,3,reject,,,hvy_wpn,,curve3,,10000,,curve2,0.95,1.04,,2d,,,,0.7,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,200,wpn_rear,,,,,,,,,,,,40,85,0.1,1,,yes
#rpg_rocket,,SFX/projectile/rpg/rocket_00.wav,,1,1,100,2000,,,,,hvy_wpn,,curve3,,,,,1,1,,3d,,,looping,0.7,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,,,,,,,,,,,,,,40,85,0.1,1,,
rpg_rocket,,SFX/Weapon/rpg/rocket_##,,1,1,300,8000,,,1,reject,full_vol,,curve3,,8500,,curve3,1.5,1.95,,3d,,,looping,0.7,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,,,,,,,,,,,,,,90,90,0.25,1,yes,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rpg_move_l,,SFX/projectile/rpg/rpg_decay_L.wav,,0.85,0.9,200,6000,3,oldest,,,decay,,curve5,,12000,,curve4,0.98,1.02,,3d,,,,,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_sp,,,rpg_move_r,,75,,,,,,,,,,,left_shot,6,90,90,0.25,1,,
rpg_move_r,,SFX/projectile/rpg/rpg_decay_R.wav,,0.85,0.9,200,6000,3,oldest,,,decay,,curve5,,12000,,curve4,1.02,1.5,,3d,,,,,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_sp,,,,,100,,,,,,,,,,,right_shot,6,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rpg_impact_boom,,SFX/Destruction/explosion_main_##,,0.85,1,1000,10000,,,,,full_vol,,curve4,,12000,,curve2,0.98,1.04,,3d,,,,0.7,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_sp,,pcm,rpg_impact_boom_dirt,,,,0.7,,,,,,,,,,,40,85,0.1,1,,yes
rpg_impact_boom_dirt,,SFX/Destruction/Explosion_Debris/Dirt_##,,0.6,0.8,750,3000,,,,,explosion,,curve2,,5000,,curve2,0.9,1.08,pitch,3d,,,,,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_sp,,pcm,rpg_move_l,,,,0.5,,,,,,,,,,,50,80,0.15,0.75,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr_panzerschreck_down,,SFX/Weapon/rpg/bazooka/foley/bazooka_down.wav,,0.75,0.8,50,300,,,,,reload,,curve3,,500,,curve4,0.95,1.05,,3d,,,,,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,,,,,,,,,,,,,,40,60,0.55,1,,
gr_panzerschreck_ground,,SFX/Weapon/rpg/bazooka/foley/bazooka_ground.wav,,0.75,0.8,50,300,,,,,reload,,curve3,,500,,curve4,0.95,1.05,,3d,,,,,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,,,,,,,,,,,,,,40,60,0.55,1,,
gr_panzerschreck_start,,SFX/Weapon/rpg/bazooka/foley/bazooka_start.wav,,0.75,0.8,50,300,,,,,reload,,curve3,,500,,curve4,0.95,1.05,,3d,,,,,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,,,,,,,,,,,,,,40,60,0.55,1,,
gr_panzerschreck_tap,,SFX/Weapon/rpg/bazooka/foley/bazooka_tap.wav,,0.75,0.8,50,300,,,,,reload,,curve3,,500,,curve4,0.95,1.05,,3d,,,,,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,,,,,,,,,,,,,,40,60,0.55,1,,
gr_panzerschreck_up,,SFX/Weapon/rpg/bazooka/foley/bazooka_up.wav,,0.75,0.8,50,300,,,,,reload,,curve3,,500,,curve4,0.95,1.05,,3d,,,,,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,,,,,,,,,,,,,,40,60,0.55,1,,
gr_panzerschreck_down_plr,,SFX/Weapon/rpg/bazooka/foley/bazooka_down.wav,,0.8,0.8,,,,,,,full_vol,,,,,,,0.95,1.05,,2d,,,,,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,,wpn_fnt,,0.5,,,,,,,,,,80,95,0.55,1,,
gr_panzerschreck_ground_plr,,SFX/Weapon/rpg/bazooka/foley/bazooka_ground.wav,,0.8,0.8,,,,,,,full_vol,,,,,,,0.95,1.05,,2d,,,,,pel1 pel2 oki2 pel1a pel1b audio_test_tuey firing_range see1 see2 ber1 ber2 ber3 ber3b all_mp,,,,,,wpn_fnt,,0.5,,,,,,,,,,80,95,0.55,1,,
